path,sentence
data/processed/sentence_audio/Sentence_for_entry_0906.wav,haatlvv tsanaawhthvvhee na ataatloohsti
data/processed/sentence_audio/Sentence_for_entry_0639_02.wav,halaa iikaa hsohi toothvvthohiihsi
data/processed/sentence_audio/Sentence_for_entry_1133_02.wav,hilaa iikoohiita tsvhtohti tsatuuli
data/processed/sentence_audio/Sentence_for_entry_1495.wav,kato uuhsti teehoolhvhtiihskoo thaluutsa
data/processed/sentence_audio/Sentence_for_entry_1219.wav,tso'i tsuuhsvvhita witakeetooli nvvtaaki
data/processed/sentence_audio/Sentence_for_entry_0269.wav,akanakhthi tiikhihsti tuunheelv uutlvvki
data/processed/sentence_audio/Sentence_for_entry_0934.wav,nvvwoothi ataahihi kanhtsiitooha
data/processed/sentence_audio/Sentence_for_entry_0244.wav,hilaa iyanii tsithaaka aniita uunatsa'iihsee'i
data/processed/sentence_audio/Sentence_for_entry_0499.wav,athuukiihsti uuneenheelvv'i
data/processed/sentence_audio/Sentence_for_entry_1130.wav,lheehsti vvhski yinhatvvneeheehsti
data/processed/sentence_audio/Sentence_for_entry_1499.wav,yvwi nanalihstulehskvna yiki thina kvvwaniilvvkoo'i
data/processed/sentence_audio/Sentence_for_entry_0950.wav,tsiiyu kanoohiilvvhsta
data/processed/sentence_audio/Sentence_for_entry_1050.wav,koolhvvnhv eekhsteela
data/processed/sentence_audio/Sentence_for_entry_0350.wav,hila iika tsakwhiyvvhe na alhskweethuwoʼ
data/processed/sentence_audio/Sentence_for_entry_0437.wav,uunaalii'i kanvvwo uuhsihthatvv'i
data/processed/sentence_audio/Sentence_for_entry_0871.wav,tlookeehsi weetooha hseelu witikaliiha
data/processed/sentence_audio/Sentence_for_entry_0215.wav,tsuweenvvhsvv uuwhiitvvhshe hskwaalheehsti
data/processed/sentence_audio/Sentence_for_entry_0015_01.wav,aniitakee thuuya aniitsee tuuwhahsv tiitaananvv'i
data/processed/sentence_audio/Sentence_for_entry_0296.wav,ikaata aniitsalaki akhthoohvhihsti uuniiha
data/processed/sentence_audio/Sentence_for_entry_0488.wav,nikoohiilvv athiyoohsti uuyhohoo'i
data/processed/sentence_audio/Sentence_for_entry_1460.wav,sookwili taanthohkiiyaahstiiha
data/processed/sentence_audio/Sentence_for_entry_1005.wav,salooli kaathohka kata'a keethvv'i
data/processed/sentence_audio/Sentence_for_entry_0792.wav,katakwala kolhvhthanvv kanvvnoowa uuwaaya
data/processed/sentence_audio/Sentence_for_entry_0388.wav,na uhsti atshuutsa uutoota aahstaawateeka
data/processed/sentence_audio/Sentence_for_entry_1171.wav,hi'a ahskaya ikvyii kawooniihski
data/processed/sentence_audio/Sentence_for_entry_0850.wav,uweethi anhawoo uuwaatsakalvvhv takwaleela uunvvkalhtohti
data/processed/sentence_audio/Sentence_for_entry_0932.wav,tsuuniilvvwhstaaneehi uunatiithahsti ama tsinvvtseeka
data/processed/sentence_audio/Sentence_for_entry_0147.wav,akoohsti hawiiya uukv lhvvtatsi
data/processed/sentence_audio/Sentence_for_entry_1627.wav,svvhi tsikeehsv takwaleela aakhiwahsvv'i
data/processed/sentence_audio/Sentence_for_entry_1753.wav,uuthanoolvvta tuuleeyhthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0095.wav,lha yitsikoowahtha aatleehskvv'i
data/processed/sentence_audio/Sentence_for_entry_1569.wav,uutoohiyuu oohsta nhatvvka eetsakooliiyeehskvv'i
data/processed/sentence_audio/Sentence_for_entry_0295.wav,tsalvvkwhtihs atayvvlthvhski hakhthohstohtii
data/processed/sentence_audio/Sentence_for_entry_1658.wav,kato uuhsti uukhsatha tsatlaawatvv'i
data/processed/sentence_audio/Sentence_for_entry_1604.wav,tikaakeeta taahsalatiihskvv uulhiniikita nuulhsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0625.wav,yuuneehstalata tekanvvnhvv tawiihskvvhi niteekalhstiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_1729.wav,uuhstineeka'lv aatlakohska
data/processed/sentence_audio/Sentence_for_entry_1532.wav,uutanvvhiita eelati uunhikiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_0680.wav,tikanuulatsi tsuuyhvvkiihsathi
data/processed/sentence_audio/Sentence_for_entry_1045_02.wav,skwoohiyhtaanehti aakwatuuliha
data/processed/sentence_audio/Sentence_for_entry_0571.wav,titsee ata tuuhvvthanv oohsii'i
data/processed/sentence_audio/Sentence_for_entry_0171.wav,hihiiyvv'i a takwaleela iihanhikiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_0337.wav,kalhtsoote uuyvvlha uulhstuuleehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0967.wav,na uulhiniikita ahskaya thaluukiihski kanuutheeyoha
data/processed/sentence_audio/Sentence_for_entry_1036.wav,kiilhi uunhaalvvhi tsiikoowahthiiha
data/processed/sentence_audio/Sentence_for_entry_1526.wav,ama uutaneehv aatawo'a tsiihskwa
data/processed/sentence_audio/Sentence_for_entry_0905.wav,hi'a hsookwili kaana'li
data/processed/sentence_audio/Sentence_for_entry_1513.wav,kato uunhsti thuuya hi'a
data/processed/sentence_audio/Sentence_for_entry_0951.wav,yvvtaahaa tsiihstvvnooyi uuweeyv kanoohuukiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0653.wav,kaako uutseeli hi'a tiitaalhiiloohsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1622.wav,uunhoohsta taakvvwalhtiihskoo ahtlhvvti oohsta yinuwaaneela
data/processed/sentence_audio/Sentence_for_entry_1181.wav,ilvvhski iyuulhiiloota eelata uunhikiihsvv'i khila uutaatsaaneelee'i
data/processed/sentence_audio/Sentence_for_entry_1372.wav,tskwiihsti nokwhsi aaniikha'la khoohi uhsvv'i
data/processed/sentence_audio/Sentence_for_entry_1366.wav,takhsi nuuwaanhthanvv kaloohihstii'i
data/processed/sentence_audio/Sentence_for_entry_0577.wav,kaako teetsakhanhawatiitooha
data/processed/sentence_audio/Sentence_for_entry_0612.wav,kato uuhsti tsakiihse taaniihstayoohihvv'i
data/processed/sentence_audio/Sentence_for_entry_0004.wav,na aniitshuutsa hskwaalheehsti taanaaneeloohvhska
data/processed/sentence_audio/Sentence_for_entry_1106.wav,nuuna tikvvtsalhanv tuulvvkwhti
data/processed/sentence_audio/Sentence_for_entry_0833.wav,khila uuhsv kaayuula kalhihoo'i
data/processed/sentence_audio/Sentence_for_entry_0606.wav,uunatootakwonhvv taanataahi'liitooheehsti
data/processed/sentence_audio/Sentence_for_entry_1153.wav,yhahthooli hstuuti khthoo'a wikaloohihstii tsuweenvvhsv yooka
data/processed/sentence_audio/Sentence_for_entry_1261.wav,tsvvhskiinoo'ihs eehi hseetani
data/processed/sentence_audio/Sentence_for_entry_0346.wav,khila waki'luhtsvwu uulhskwa'tv taaniiwoonihskv'i
data/processed/sentence_audio/Sentence_for_entry_1522.wav,uutale'i koohuuhsti akwvvnhi
data/processed/sentence_audio/Sentence_for_entry_0863_01.wav,ayeelhi uuleehsv uutlaawatvv'i
data/processed/sentence_audio/Sentence_for_entry_1550.wav,soo'i khaleehsti aakwatlanvta'teeheehsti wikvwahthvvhiitaahstii'i
data/processed/sentence_audio/Sentence_for_entry_0255.wav,atsiilvvhi wuutiinvvhsv tshinoohska
data/processed/sentence_audio/Sentence_for_entry_1426_01.wav,hi'a nvvya ahstaaya
data/processed/sentence_audio/Sentence_for_entry_0595.wav,uunuulvvhvhskeehst tsuulehti teehiiyaleethanvv'i
data/processed/sentence_audio/Sentence_for_entry_1556.wav,kaakoo yikoohiyhta uutloonaahsti keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0662.wav,hihski iyanii tiinataahstaayvvhvhski tuuhsuuyeehsv un:ataahstaayhtii'i
data/processed/sentence_audio/Sentence_for_entry_0838.wav,amaayi yuuhsuunheena kalhtsoothv waya'oo'i
data/processed/sentence_audio/Sentence_for_entry_0623.wav,hilaa aatlhiiliihsvv tsaleenvvhe teehitheehskvv'i
data/processed/sentence_audio/Sentence_for_entry_1028.wav,hilaa tsuukvvwalhti tikeliihski
data/processed/sentence_audio/Sentence_for_entry_0605.wav,taamaka hstaaya aataahskalhkoo'i
data/processed/sentence_audio/Sentence_for_entry_1794.wav,uwookilhi tsuuneelhtohti uutuuliha
data/processed/sentence_audio/Sentence_for_entry_1307_01.wav,tiitaanhvvwiihski uunhvvwaanv atshuutsa kaleeni uuweehstaanehvv'i
data/processed/sentence_audio/Sentence_for_entry_1277.wav,uhstii khanaahsatvv uutaayheelhalv ayeelhsti kvvhti
data/processed/sentence_audio/Sentence_for_entry_1741.wav,nikoohiilvv uutanvvkalvvta keehsoo uuhsthihkvv'i
data/processed/sentence_audio/Sentence_for_entry_0142.wav,aniikoola anoohsta tikaayheehsti
data/processed/sentence_audio/Sentence_for_entry_0884.wav,hiiloonhta tskooya nuunv tsuukhila
data/processed/sentence_audio/Sentence_for_entry_0741.wav,tshief tuutoo'a kiilhi akwatseelii'i
data/processed/sentence_audio/Sentence_for_entry_0393.wav,nvvyahs uuhstoohsti tsatuuli
data/processed/sentence_audio/Sentence_for_entry_1088.wav,kuule taaniikiihskoo'i hsalooli
data/processed/sentence_audio/Sentence_for_entry_1054.wav,tsoolani kaathinvvthvv uwoohohsvv'i
data/processed/sentence_audio/Sentence_for_entry_0007.wav,tsithaaka aniita tsuuthvhihstohti aataanhtheeha
data/processed/sentence_audio/Sentence_for_entry_1306.wav,kato uuhsti khanvvhsuulv aaya'a uutlvvki
data/processed/sentence_audio/Sentence_for_entry_1393.wav,lheehsti tsatiithahvv'i na nvvwoothi ataahihi
data/processed/sentence_audio/Sentence_for_entry_0510.wav,ayanuuli aa'iihsvv'i
data/processed/sentence_audio/Sentence_for_entry_1549.wav,tinhawo tsunolhvhti utlanvta tikalvwhihstanhti'i
data/processed/sentence_audio/Sentence_for_entry_1655.wav,uukhayootvv haa'iihseehsti
data/processed/sentence_audio/Sentence_for_entry_1692.wav,lha koohuuhsti yakwvvneeho uulvvta
data/processed/sentence_audio/Sentence_for_entry_1315.wav,siihs hvhtliiha kaluyhsti
data/processed/sentence_audio/Sentence_for_entry_1037.wav,kiilhi tikaleenvvhiita taahsuwhihskv kaathvvkii'a
data/processed/sentence_audio/Sentence_for_entry_1239.wav,tsuukhsvvhsti uuhayvvlhee aanatiiha
data/processed/sentence_audio/Sentence_for_entry_0893.wav,haalhv tikaataaha tiinhawo tikalvvtohti
data/processed/sentence_audio/Sentence_for_entry_1501.wav,ilvhiyuuhs hiiko'v tlhvvteekwa
data/processed/sentence_audio/Sentence_for_entry_0702.wav,tso'iiha tiitse tiikhtlatiihski tuuniiha tiinhtlatiihski
data/processed/sentence_audio/Sentence_for_entry_0889.wav,katoohv nuunaaleenvvta koohuuhstikhe kaluulooke
data/processed/sentence_audio/Sentence_for_entry_1694.wav,suutali ikaa ama tsuutliihstohti tsuulvvhsata tuuwhahsvv'i
data/processed/sentence_audio/Sentence_for_entry_0219.wav,uwootuuhi aayhalhti uukiihsvv uuteethiyiihskvv'i
data/processed/sentence_audio/Sentence_for_entry_0079.wav,anhawoo uulkvvhaluuyhv uutikaleetsootsv hstaaya uunoolvvna
data/processed/sentence_audio/Sentence_for_entry_1444.wav,na tiiniiyoolhi hskwaalheehsti tsuu aaneelhtohtii uunatuliiha
data/processed/sentence_audio/Sentence_for_entry_1183.wav,kato uuhsti iinata wikaniiyeekvv'i
data/processed/sentence_audio/Sentence_for_entry_1666.wav,tsuulaahsihteeni tuukhsatha tuunhawoohstvv'i
data/processed/sentence_audio/Sentence_for_entry_1468.wav,suutali iyuwaanhilvv hsunaalee tiitla uuyeehstiihskoo'i waatsi
data/processed/sentence_audio/Sentence_for_entry_1747.wav,hilaa iyvv tatsvvlhi
data/processed/sentence_audio/Sentence_for_entry_0057.wav,ataweelakiihski uunoolhvhtii tsuulvvwhihstaaneelv eetoota
data/processed/sentence_audio/Sentence_for_entry_0672.wav,lheehsti tiitlvvkwhihstohti ikvvyi tiitla tsiniitsatvvnheeli
data/processed/sentence_audio/Sentence_for_entry_1548.wav,uuhstiikhi uunhuwv iyuuhsti uutiiyvvta'tv uukhsathvv'i
data/processed/sentence_audio/Sentence_for_entry_0820.wav,kakaweehsti aakwhthoolv'eelv hsvvhi tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1705.wav,lheehsti too tsaneekuutsa
data/processed/sentence_audio/Sentence_for_entry_1312.wav,hilaa iyvv tsikeehsvv uuwhteetsee aniineeli lha yakwaanhthe neehvvna keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0713_02.wav,tiiniitaanhawi tsaa'ihsv wuukooha uulthiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_0561.wav,tikaatuuhvv wikaluhtsvv ahskaya takwaleela tayuwhahsi
data/processed/sentence_audio/Sentence_for_entry_1784.wav,kaakoo uuyhanvvhe uweetsi ahskaya
data/processed/sentence_audio/Sentence_for_entry_1543.wav,thihstaayiita na tsuutiikwalvvteeyita
data/processed/sentence_audio/Sentence_for_entry_0666.wav,ateela tiinataathoolhstiihski uunatoolhvvnhv uuthana kaatuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_0818.wav,aahsiilatv katv'vhska akwanhawo
data/processed/sentence_audio/Sentence_for_entry_0385.wav,akaaliihskvv wuunvvna iinata kaneeka uuhstakayvvlhvv'i
data/processed/sentence_audio/Sentence_for_entry_0050.wav,suuteethiyvvta iyuutaali itsee takwaleela aatanvvhskoo'i
data/processed/sentence_audio/Sentence_for_entry_0445.wav,aahsooyhvv uukhi'la tsithaaka atshvvya
data/processed/sentence_audio/Sentence_for_entry_1781.wav,uweetsi atshuutsa aayhoha
data/processed/sentence_audio/Sentence_for_entry_0615.wav,oohsi ataahstaayhti tsuuhvvthti ata taahslhuuhska
data/processed/sentence_audio/Sentence_for_entry_0711_02.wav,khoohiiyv takaluhtsi tiinataanhvvtlhi
data/processed/sentence_audio/Sentence_for_entry_0942.wav,na ahskaya kaniilhi ayuuwhahsi
data/processed/sentence_audio/Sentence_for_entry_0397.wav,kalhkwooki iyuwaanhilvv aahstu'iihsko aataana'nvv'i
data/processed/sentence_audio/Sentence_for_entry_0444.wav,itsee uuhsooyhalv tlookeehsi
data/processed/sentence_audio/Sentence_for_entry_0961.wav,ayv tsinaahsiinuuka lheeka
data/processed/sentence_audio/Sentence_for_entry_0080.wav,ayanuuli aatiikwalvvteeyoha kaakwathvv aleewhihstohtohtii'i
data/processed/sentence_audio/Sentence_for_entry_0789.wav,kato uuhsti na tsika'ta'a keethvv'i
data/processed/sentence_audio/Sentence_for_entry_0218.wav,nuuna thiyhahkheetsa
data/processed/sentence_audio/Sentence_for_entry_1812.wav,vvtali iinahsuunhuuka
data/processed/sentence_audio/Sentence_for_entry_1681.wav,kaatsanuuli aa'i uulookilv
data/processed/sentence_audio/Sentence_for_entry_0497.wav,skwatskooneehahs
data/processed/sentence_audio/Sentence_for_entry_0845.wav,iinata uuliiwhootsvv kanhiitooha
data/processed/sentence_audio/Sentence_for_entry_0674.wav,hilaa iikaa teekoolhv tsuunilaawihstii talikwa katuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_0357.wav,amayeelhi tiiweenvvhsv aya
data/processed/sentence_audio/Sentence_for_entry_0051.wav,ataahstaayhtiaaya'a tiitheeliito teekvvtiiye'a
data/processed/sentence_audio/Sentence_for_entry_0846.wav,anhawo kaayha'tlvv naatvnhteehsta
data/processed/sentence_audio/Sentence_for_entry_0352.wav,aniitsiilvvhski tsuulhsvvhstohti uulvvkwhti
data/processed/sentence_audio/Sentence_for_entry_0323.wav,aali'i uulhskeeta yvvwi aaneehvv'i
data/processed/sentence_audio/Sentence_for_entry_1848.wav,khanooheeta aniihiitoohi keehso iikaata wooyi
data/processed/sentence_audio/Sentence_for_entry_0309.wav,tiilaahsuulo tsuulooneeti uuwaakheewa
data/processed/sentence_audio/Sentence_for_entry_1272.wav,uhseekaatsvv uunhaluuhsvv ootalvv'i
data/processed/sentence_audio/Sentence_for_entry_1529.wav,uutooyuu uutaanhthi alhinoohetohti
data/processed/sentence_audio/Sentence_for_entry_1134.wav,hilaayv wikvvwhthvvhiitaahsti tsatuuliha
data/processed/sentence_audio/Sentence_for_entry_0718.wav,lha yatheeyvvhska tiitheehsti
data/processed/sentence_audio/Sentence_for_entry_0207.wav,haalhvv yiteetsiyvvwahtha oohsi tiihuutsawooltvvta
data/processed/sentence_audio/Sentence_for_entry_1541.wav,elikwuhs yikhstela utelihskalvhv kalehsv takwalela
data/processed/sentence_audio/Sentence_for_entry_0419.wav,uhsti atshuutsa kiilhi uuliwhootsv uhskonhilvv'i
data/processed/sentence_audio/Sentence_for_entry_0726.wav,tluutlu uuniiyvvhsti uuwoolhvvnhe uhsti atshuutsa
data/processed/sentence_audio/Sentence_for_entry_1477.wav,sunaale hsvvhiyeeyi ikvvko'vv'i
data/processed/sentence_audio/Sentence_for_entry_0742.wav,staaya uuneelhthanvv tsuutookhthohti nikeehsvvna
data/processed/sentence_audio/Sentence_for_entry_0621.wav,uhsvv yinuulhsthana kiilhi taahsuuwhihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0086.wav,khemili tskwiihsta ama aanatiithahskoo'i
data/processed/sentence_audio/Sentence_for_entry_0256.wav,kookeeyi aaniitsiilvvhsko aniitsiilvvhski
data/processed/sentence_audio/Sentence_for_entry_0881.wav,ka'lonhi khalv uteethiyiihski
data/processed/sentence_audio/Sentence_for_entry_0297.wav,seekaatsvv uukhthvvleehsv uhsti uutlanvvtvv'i
data/processed/sentence_audio/Sentence_for_entry_1115.wav,khiloo tayaa'i hvvhskalata kalookwe
data/processed/sentence_audio/Sentence_for_entry_1186.wav,iihsa whiki tikaatuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_1514.wav,hihstuhvvka kaloohihstii'i thvhka teehiyhtiiha
data/processed/sentence_audio/Sentence_for_entry_0074.wav,aataaneelvv kaateeyoha
data/processed/sentence_audio/Sentence_for_entry_1101_02.wav,khilo kvvnhi kaloohihstii'i
data/processed/sentence_audio/Sentence_for_entry_0299.wav,haatlvv akhuukiihsti ama aakhthateekii'a
data/processed/sentence_audio/Sentence_for_entry_1770.wav,katoo nikaa tsvvnvvka
data/processed/sentence_audio/Sentence_for_entry_1645.wav,kiikakee uulhsuuwhita takwaleela uutseeli
data/processed/sentence_audio/Sentence_for_entry_1454.wav,hila iyuutaakeeta na hsihkwa
data/processed/sentence_audio/Sentence_for_entry_1136_01.wav,tsayoohsihahs lha
data/processed/sentence_audio/Sentence_for_entry_0876.wav,haalhvv tsa'tee kalookooti
data/processed/sentence_audio/Sentence_for_entry_1113.wav,hilaa iyvv kvvnhskoo khanuukalhi
data/processed/sentence_audio/Sentence_for_entry_0904.wav,kaakoo na kaanaali ahskaya
data/processed/sentence_audio/Sentence_for_entry_1654.wav,neelaki tsuukaanhanvv hsvvhi kaayuula uukhayoota iiki kaatoohi
data/processed/sentence_audio/Sentence_for_entry_0524.wav,hilaa aatlhii'iliihsvv hiyoohihstiihskoo teetsalvvwhstaaneehvv
data/processed/sentence_audio/Sentence_for_entry_1304.wav,khanuuyoolatiihskvvtvv tsitatsiiyvv'a
data/processed/sentence_audio/Sentence_for_entry_0262.wav,uunaakalvvha anaakaliihski tiitsvvhsti tuhtloohsvv'i
data/processed/sentence_audio/Sentence_for_entry_0677.wav,eeliikwuuhs nikaa'a tikalvvnvvhi heeli'a
data/processed/sentence_audio/Sentence_for_entry_0011.wav,uwootuuhi ataatloohsti uutaatloolhvv'i tikaatuuhv uuweena
data/processed/sentence_audio/Sentence_for_entry_0091.wav,haalhv iyvv uutleehsee'i
data/processed/sentence_audio/Sentence_for_entry_0556.wav,kooki taanateelhkwaahskvv taateeyhohvhskoo'i
data/processed/sentence_audio/Sentence_for_entry_1566.wav,iyvvtaahaa uunatootakwiiteena taakilvvwhstaaneehoo'i
data/processed/sentence_audio/Sentence_for_entry_1299.wav,tso'i iyanvvti iyuutaali khanoohiiyeeki aanalhstaayvvhvhskoo aniitsalaki tiinataawoohski
data/processed/sentence_audio/Sentence_for_entry_1803.wav,uuyeeloo'ihsti uuleewhihstohthanvv takwaleela
data/processed/sentence_audio/Sentence_for_entry_0105.wav,eeliikwuuhs yhiiyatlvvtha heeli
data/processed/sentence_audio/Sentence_for_entry_1687.wav,khiloo tsoolana uulhskwaluuta aahseenhoo lha yakwaanhtha vvhski keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1647.wav,uutsetsti tsiiyatiinvvthanv uhsvv tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1025.wav,ke'i tiitla waa'iihsv tsuuwitsiiko'v khoohii'i
data/processed/sentence_audio/Sentence_for_entry_0527.wav,lha khiloo yikvvtiihskalaahs ayoohuuhihsti
data/processed/sentence_audio/Sentence_for_entry_1298.wav,aahsee'ihs hiinoohiiyee'i
data/processed/sentence_audio/Sentence_for_entry_0405.wav,uukvvwiyuuhi yikalhstiihski keehsvv uuhseehsvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_0697.wav,nikatu yakwateethiyvvt tsikeehsvv aakwateelhohkwa'v tiitsalaki tiikikooliiyeetii
data/processed/sentence_audio/Sentence_for_entry_0420.wav,tsiihskhooli hahskooliiya aakweehihstaaneeha
data/processed/sentence_audio/Sentence_for_entry_1236.wav,tsuutsayoohsti uyaanv aahsiilatvhska tlookeehsi
data/processed/sentence_audio/Sentence_for_entry_0567.wav,tikaatuuliita tuunhuwvv tuunhawa'iiyvvhsee'i
data/processed/sentence_audio/Sentence_for_entry_0544.wav,tshinoohska aakohvhstiihsko oohsi uukaanawoohihstii'i
data/processed/sentence_audio/Sentence_for_entry_1808.wav,katoo iikaata tsuuniiyoohuuhsvv tsitaaniihskaahoo
data/processed/sentence_audio/Sentence_for_entry_1686_02.wav,tsuulhskwalita aatiiha
data/processed/sentence_audio/Sentence_for_entry_0216.wav,aniitsiilvvhski tuuwhihsv aataaneelvv na'vv'i
data/processed/sentence_audio/Sentence_for_entry_0233.wav,suutal iilaahsihta iikanvvhiita ayhvhtlo uuwoolhvvnhvv'i
data/processed/sentence_audio/Sentence_for_entry_1798.wav,uwoolhti khanooheelhvvhska uuthvhsonhvv'i
data/processed/sentence_audio/Sentence_for_entry_0271.wav,akhiyuuhskee aakikoohv kalohihstii wuutlanvvtvv'i
data/processed/sentence_audio/Sentence_for_entry_0209.wav,aniiyvvwiyaa aanaayhvvleekvv ahuuli aanhtiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_1363_02.wav,weehsa nikawe'a
data/processed/sentence_audio/Sentence_for_entry_0603.wav,thaaliiyoohsa tikaatuuliita teetsaaliiyoohvv'i
data/processed/sentence_audio/Sentence_for_entry_1119.wav,hilaa iikoohiita teetsvvwalhane tiinhawo
data/processed/sentence_audio/Sentence_for_entry_1371.wav,tsuyhahtheena taanoolhvhtiihsko'i nohtsi
data/processed/sentence_audio/Sentence_for_entry_0019.wav,taaniihstayoohihvv na'vv yiki tiitaanhehti aanataananeehsvhvhskoo yvvwi
data/processed/sentence_audio/Sentence_for_entry_1688.wav,nikoolv yitsiikoo'a nuutale uulhskweethuhkoo'i
data/processed/sentence_audio/Sentence_for_entry_1337.wav,haalhv khthoo'o akhuukiihsti
data/processed/sentence_audio/Sentence_for_entry_1250.wav,itsee tsuunataahstuuti tvvnaanheehskeehi
data/processed/sentence_audio/Sentence_for_entry_0609.wav,kato uhsti taaneelhti na uhstii atshuutsa
data/processed/sentence_audio/Sentence_for_entry_1097.wav,kvhe nikaweehskvv aakwhthvvkaanv uhsv tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1608.wav,vnhaahs theehsi
data/processed/sentence_audio/Sentence_for_entry_1674.wav,ultsoohita nikvvnhtee hawiiyoohi
data/processed/sentence_audio/Sentence_for_entry_0573.wav,kato uuhsti taatseelha
data/processed/sentence_audio/Sentence_for_entry_0752.wav,tluhkvv tuulootskvv uukhi'lv tsiikoowahthiha hsalooli
data/processed/sentence_audio/Sentence_for_entry_0489.wav,khilo tvvtlhi
data/processed/sentence_audio/Sentence_for_entry_1488.wav,svvnooyi ayeelhi takaaneela'ti
data/processed/sentence_audio/Sentence_for_entry_0709.wav,tikoohsta;yi tiilhstoyhti tsuwhtohti uulvvkwhti kaayeewhsvhskvv'i
data/processed/sentence_audio/Sentence_for_entry_0267.wav,haalhv iyvv kolhvv akhilhohsvvhstii'i
data/processed/sentence_audio/Sentence_for_entry_1593.wav,tsalakiihs uukvvhalha na ahskaya
data/processed/sentence_audio/Sentence_for_entry_1026.wav,keetsikooliiyeetii wuuweetaahsti hsunaalee'i
data/processed/sentence_audio/Sentence_for_entry_0425.wav,tiihskvvtakeeni tuuhskooliiye'v uuleewhihsthana aatlhiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_1087.wav,tso'iiha tsuweetsi tuuwuunhv hsunaalee tsuukiihsti
data/processed/sentence_audio/Sentence_for_entry_0148.wav,lhahskoo yhikoowhahthi
data/processed/sentence_audio/Sentence_for_entry_0202_01.wav,svhi hsunaalee tsuunhikiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_1140.wav,lha khilo yitsiikoowahthi tsiiyooliiki
data/processed/sentence_audio/Sentence_for_entry_1273.wav,khanaluuhskvv uuleewhihstaaneelv takwaleela
data/processed/sentence_audio/Sentence_for_entry_0938.wav,kaakoo oonhi uwaaniitoole koohst:vniihsti
data/processed/sentence_audio/Sentence_for_entry_0022.wav,lha aya aakweenvvhsv yiki ahani kataawahthvvhiitoohakwu
data/processed/sentence_audio/Sentence_for_entry_0146.wav,tsiihstu kvvwahsvnheelv koohstakiihst
data/processed/sentence_audio/Sentence_for_entry_1469.wav,suutaliine hso'i tsikha'lv kvvweetoolvv'i
data/processed/sentence_audio/Sentence_for_entry_0936.wav,ka'ni uuyoolhv kanvvwoo'i
data/processed/sentence_audio/Sentence_for_entry_0604.wav,lheehsti khiloo kalookwe kvhti yithiyaliihsoohstiihskeehsti
data/processed/sentence_audio/Sentence_for_entry_1320.wav,ookinaalii'i talikwa tiinataaniiyiihski uunatoolhvvhsvv'i kheli
data/processed/sentence_audio/Sentence_for_entry_1611.wav,na ahskaya nikoohiilvv uunhaalvvhsoo'i
data/processed/sentence_audio/Sentence_for_entry_0264.wav,akhaneehsti aatsiineelvv tiitaaniyiihski
data/processed/sentence_audio/Sentence_for_entry_1724.wav,taahahs kaatu uuniihstakayvvhita
data/processed/sentence_audio/Sentence_for_entry_1519.wav,kato uuhsti tsiki uutaanhiilakee'i
data/processed/sentence_audio/Sentence_for_entry_0477.wav,khayeekwooni nvhkiinee tiithahskiihsti taanhthahskiihstiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0634.wav,ameekwoo taakiihsohtsv aniiyohskii tsitsiya'vv'i
data/processed/sentence_audio/Sentence_for_entry_1375.wav,tooyu niitsataanhthvvna
data/processed/sentence_audio/Sentence_for_entry_0407.wav,atshuutsa tsoolani uyoohsthana uutoota uuhskaatsvv'i
data/processed/sentence_audio/Sentence_for_entry_0522.wav,kuuku uuyootsv uuwoohohsa
data/processed/sentence_audio/Sentence_for_entry_0638.wav,yuulhstaayvvnhonhakwu teekvvtiiyeehskoo tiitheeliito
data/processed/sentence_audio/Sentence_for_entry_1060.wav,ko'iiha hawiiya aaki'a
data/processed/sentence_audio/Sentence_for_entry_1143_02.wav,lhawoothuhi uunvvtsv tuunhaahsvvtlha
data/processed/sentence_audio/Sentence_for_entry_1710.wav,uuneehstala uuyhaluuka tikaatuuhvv'i
data/processed/sentence_audio/Sentence_for_entry_1344.wav,khvvlhi tsuuyhohi kiilhi akhskoolhti
data/processed/sentence_audio/Sentence_for_entry_0860.wav,uutlaawatvv uula'tv hayeelhsti
